address,suburb,postcode,roof_type,green_area
286-288 Cardigan Street,Carlton,3053,Flat,49.811771455199356
286-288 Cardigan Street,Carlton,3053,Flat,49.811771455199356
90 Newton Street,Kensington,3031,Gable,49.811771455199356
90 Newton Street,Kensington,3031,Gable,49.811771455199356
49 Strickland Road,Parkville,3052,Gable,49.811771455199356
49 Strickland Road,Parkville,3052,Gable,49.811771455199356
52 Faraday Street,Carlton,3053,Hip,49.811771455199356
52 Faraday Street,Carlton,3053,Hip,49.811771455199356
57-65 Drummond Street,Carlton,3053,Flat,49.811771455199356
57-65 Drummond Street,Carlton,3053,Flat,49.811771455199356
116 McConnell Street,Kensington,3031,Hip,49.811771455199356
116 McConnell Street,Kensington,3031,Hip,49.811771455199356
18 Ormond Street,Kensington,3031,Flat,49.811771455199356
18 Ormond Street,Kensington,3031,Flat,49.811771455199356
18 Ormond Street,Kensington,3031,Hip,49.811771455199356
18 Ormond Street,Kensington,3031,Hip,49.811771455199356
12 Bayles Street,Parkville,3052,Hip,49.811771455199356
12 Bayles Street,Parkville,3052,Hip,49.811771455199356
3 Curran Street,North Melbourne,3051,Gable,49.811771455199356
3 Curran Street,North Melbourne,3051,Gable,49.811771455199356
139 Drummond Street,Carlton,3053,Hip,49.811771455199356
139 Drummond Street,Carlton,3053,Hip,49.811771455199356
62 Lothian Street,North Melbourne,3051,Hip,49.811771455199356
62 Lothian Street,North Melbourne,3051,Hip,49.811771455199356
22 Palmerston Place,Carlton,3053,Gable,49.811771455199356
22 Palmerston Place,Carlton,3053,Gable,49.811771455199356
170 Bellair Street,Kensington,3031,Flat,49.811771455199356
170 Bellair Street,Kensington,3031,Flat,22.13908032546146
21 Royal Parade,Parkville,3052,Hip,22.13908032546146
23 Royal Parade,Parkville,3052,Hip,49.811771455199356
21-27 Royal Parade,Parkville,3052,Hip,49.811771455199356
25 Royal Parade,Parkville,3052,Hip,43.07559951124201
39 Ireland Street,West Melbourne (Residential),3003,Flat,43.07559951124201
39 Ireland Street,West Melbourne (Residential),3003,Flat,4.136300328606247
39 Ireland Street,West Melbourne (Residential),3003,Flat,4.136300328606247
39 Ireland Street,West Melbourne (Residential),3003,Flat,27.64282526156518
11-15 Hornsby Lane,Kensington,3031,Hip,27.64282526156518
11-15 Hornsby Lane,Kensington,3031,Hip,49.811771455199356
626 Spencer Street,West Melbourne (Residential),3003,Flat,49.811771455199356
626 Spencer Street,West Melbourne (Residential),3003,Flat,49.811771455199356
5-7 Rankins Lane,Melbourne (CBD),3000,Gable,49.811771455199356
5-7 Rankins Lane,Melbourne (CBD),3000,Gable,49.811771455199356
82 Kensington Road,Kensington,3031,Flat,49.811771455199356
"Unit 1, 82 Kensington Road",Kensington,3031,Flat,49.811771455199356
119-121 Palmerston Street,Carlton,3053,Hip,49.811771455199356
119-121 Palmerston Street,Carlton,3053,Hip,49.811771455199356
62 Alfred Street,North Melbourne,3051,Hip,49.811771455199356
62 Alfred Street,North Melbourne,3051,Hip,49.811771455199356
49-53 Walsh Street,South Yarra,3141,Flat,49.811771455199356
49-53 Walsh Street,South Yarra,3141,Flat,49.811771455199356
38 Gilbertson Walk,Kensington,3031,Gable,49.811771455199356
38 Gilbertson Walk,Kensington,3031,Gable,29.80165175696576
25-29 Gardiner Street,North Melbourne,3051,Flat,29.80165175696576
25-29 Gardiner Street,North Melbourne,3051,Flat,49.811771455199356
33-35 Arden Street,North Melbourne,3051,Flat,269.48192232651195
33-35 Arden Street,North Melbourne,3051,Flat,269.48192232651195
11-13 St Georges Grove,Parkville,3052,Gable,75.903281738192
11-13 St Georges Grove,Parkville,3052,Gable,269.48192232651195
57 Bayswater Road,Kensington,3031,Hip,269.48192232651195
"Unit 1, 57 Bayswater Road",Kensington,3031,Hip,269.48192232651195
84-86 Tennyson Street,Kensington,3031,Hip,269.48192232651195
84-86 Tennyson Street,Kensington,3031,Hip,139.12533441383664
60-66 Clarendon Street,East Melbourne,3002,Flat,139.12533441383664
60-66 Clarendon Street,East Melbourne,3002,Flat,269.48192232651195
42-46 Domain Street,South Yarra,3141,Flat,269.48192232651195
42-46 Domain Street,South Yarra,3141,Flat,8.515120151486386
28 Watkins Way,Kensington,3031,Gable,8.515120151486386
28 Watkins Way,Kensington,3031,Gable,269.48192232651195
85-91 Keppel Street,Carlton,3053,Gable,269.48192232651195
85-91 Keppel Street,Carlton,3053,Gable,44.53832662442088
417 Queensberry Street,North Melbourne,3051,Gable,44.53832662442088
417 Queensberry Street,North Melbourne,3051,Gable,269.48192232651195
60 Story Street,Parkville,3052,Flat,269.48192232651195
60 Story Street,Parkville,3052,Hip,211.4021525186187
60 Story Street,Parkville,3052,Hip,211.4021525186187
78 Railway Place,West Melbourne (Residential),3003,Gable,224.40778461090935
78 Railway Place,West Melbourne (Residential),3003,Gable,224.40778461090935
48 Abbotsford Street,West Melbourne (Residential),3003,Hip,269.48192232651195
48 Abbotsford Street,West Melbourne (Residential),3003,Hip,269.48192232651195
165-169 Palmerston Street,Carlton,3053,Gable,269.48192232651195
165-169 Palmerston Street,Carlton,3053,Gable,269.48192232651195
13 Park Drive,Parkville,3052,Hip,269.48192232651195
13 Park Drive,Parkville,3052,Hip,269.48192232651195
205-223 Pelham Street,Carlton,3053,Flat,269.48192232651195
205-223 Pelham Street,Carlton,3053,Flat,269.48192232651195
205-223 Pelham Street,Carlton,3053,Flat,212.89069867388974
119 Flemington Road,North Melbourne,3051,Flat,212.89069867388974
119 Flemington Road,North Melbourne,3051,Flat,269.48192232651195
119 Flemington Road,North Melbourne,3051,Hip,269.48192232651195
169 Nicholson Street,Carlton,3053,Flat,269.48192232651195
169 Nicholson Street,Carlton,3053,Flat,269.48192232651195
91 Hotham Street,East Melbourne,3002,Hip,269.48192232651195
91 Hotham Street,East Melbourne,3002,Hip,269.48192232651195
22-26 Howard Street,North Melbourne,3051,Flat,269.48192232651195
22-26 Howard Street,North Melbourne,3051,Flat,269.48192232651195
22-26 Howard Street,North Melbourne,3051,Flat,196.50646607150784
22-26 Howard Street,North Melbourne,3051,Flat,196.50646607150784
588 Spencer Street,West Melbourne (Residential),3003,Gable,41.254599540083426
588 Spencer Street,West Melbourne (Residential),3003,Gable,41.254599540083426
30 Rankins Road,Kensington,3031,Flat,269.48192232651195
30 Rankins Road,Kensington,3031,Flat,269.48192232651195
30 Rankins Road,Kensington,3031,Gable,269.48192232651195
30 Rankins Road,Kensington,3031,Gable,269.48192232651195
30 Rankins Road,Kensington,3031,Flat,269.48192232651195
30 Rankins Road,Kensington,3031,Flat,269.48192232651195
46-48 Wolseley Parade,Kensington,3031,Flat,137.05801952905904
46-48 Wolseley Parade,Kensington,3031,Flat,137.05801952905904
580 Spencer Street,West Melbourne (Residential),3003,Flat,269.48192232651195
580 Spencer Street,West Melbourne (Residential),3003,Gable,269.48192232651195
580 Spencer Street,West Melbourne (Residential),3003,Gable,269.48192232651195
176 Cardigan Street,Carlton,3053,Hip,269.48192232651195
176 Cardigan Street,Carlton,3053,Hip,269.48192232651195
13-15 Blackwood Street,North Melbourne,3051,Flat,269.48192232651195
13-15 Blackwood Street,North Melbourne,3051,Flat,269.48192232651195
119-123 Domain Road,South Yarra,3141,Flat,269.48192232651195
119-123 Domain Road,South Yarra,3141,Flat,269.48192232651195
246 Walsh Street,South Yarra,3141,Flat,269.48192232651195
246-256 Walsh Street,South Yarra,3141,Flat,269.48192232651195
8-14 Vale Street,North Melbourne,3051,Flat,269.48192232651195
2-6 High Street,North Melbourne,3051,Flat,269.48192232651195
4-6 High Street,North Melbourne,3051,Flat,269.48192232651195
8-14 Vale Street,North Melbourne,3051,Flat,269.48192232651195
2-6 High Street,North Melbourne,3051,Flat,269.48192232651195
4-6 High Street,North Melbourne,3051,Flat,133.1889892128478
78 Market Street,Kensington,3031,Gable,133.1889892128478
78 Market Street,Kensington,3031,Gable,248.58438614352127
87-89 Fairbairn Drive,Kensington,3031,Flat,248.58438614352127
359A Flemington Road,North Melbourne,3051,Flat,269.48192232651195
359A Flemington Road,North Melbourne,3051,Flat,269.48192232651195
162 Faraday Street,Carlton,3053,Flat,269.48192232651195
162 Faraday Street,Carlton,3053,Flat,269.48192232651195
23 Gipps Street,East Melbourne,3002,Flat,75.903281738192
23 Gipps Street,East Melbourne,3002,Flat,269.48192232651195
395 Drummond Street,Carlton,3053,Gable,269.48192232651195
395 Drummond Street,Carlton,3053,Gable,269.48192232651195
13 Nottingham Street,Kensington,3031,Flat,269.48192232651195
13 Nottingham Street,Kensington,3031,Flat,139.12533441383664
22 Bateman Road,Kensington,3031,Gable,139.12533441383664
22 Bateman Road,Kensington,3031,Gable,269.48192232651195
91 Nicholson Street,Carlton,3053,Hip,269.48192232651195
91 Nicholson Street,Carlton,3053,Hip,8.515120151486386
44 Smith Street,Kensington,3031,Flat,8.515120151486386
44 Smith Street,Kensington,3031,Flat,269.48192232651195
51 Chapman Street,North Melbourne,3051,Hip,269.48192232651195
5 Mercantile Parade,Kensington,3031,Hip,44.53832662442088
5 Mercantile Parade,Kensington,3031,Hip,44.53832662442088
506 Victoria Parade,East Melbourne,3002,Gable,269.48192232651195
506 Victoria Parade,East Melbourne,3002,Gable,269.48192232651195
147 Peel Street,North Melbourne,3051,Gable,211.4021525186187
147 Peel Street,North Melbourne,3051,Gable,211.4021525186187
4 Stokehold Mews,Docklands,3008,Flat,224.40778461090935
4 Stokehold Mews,Docklands,3008,Flat,224.40778461090935
4 Stokehold Mews,Docklands,3008,Flat,269.48192232651195
4 Stokehold Mews,Docklands,3008,Flat,269.48192232651195
32 Parsons Street,Kensington,3031,Flat,269.48192232651195
32 Parsons Street,Kensington,3031,Flat,269.48192232651195
56 Erskine Street,North Melbourne,3051,Hip,269.48192232651195
56 Erskine Street,North Melbourne,3051,Hip,269.48192232651195
66 Lambeth Street,Kensington,3031,Hip,269.48192232651195
66 Lambeth Street,Kensington,3031,Hip,269.48192232651195
51 Hotham Street,East Melbourne,3002,Flat,212.89069867388974
51 Hotham Street,East Melbourne,3002,Flat,212.89069867388974
27 Faraday Street,Carlton,3053,Hip,269.48192232651195
27 Faraday Street,Carlton,3053,Hip,269.48192232651195
39-41 Miller Street,West Melbourne (Residential),3003,Gable,269.48192232651195
39-41 Miller Street,West Melbourne (Residential),3003,Gable,269.48192232651195
41 Miller Street,West Melbourne (Residential),3003,Gable,269.48192232651195
134-140 Park Drive,Parkville,3052,Hip,269.48192232651195
134-140 Park Drive,Parkville,3052,Hip,269.48192232651195
13 Fitzgibbon Street,Parkville,3052,Hip,269.48192232651195
13 Fitzgibbon Street,Parkville,3052,Hip,196.50646607150784
61-63 Leopold Street,South Yarra,3141,Hip,196.50646607150784
4 Greenham Place,Kensington,3031,Hip,41.254599540083426
4 Greenham Place,Kensington,3031,Hip,41.254599540083426
100-106 Albert Street,East Melbourne,3002,Gable,269.48192232651195
100-106 Albert Street,East Melbourne,3002,Gable,269.48192232651195
1 Shiel Street,North Melbourne,3051,Flat,269.48192232651195
1 Shiel Street,North Melbourne,3051,Flat,269.48192232651195
66 MacArthur Place North,Carlton,3053,Gable,269.48192232651195
66 MacArthur Place North,Carlton,3053,Gable,269.48192232651195
97-113 Leicester Street,Carlton,3053,Gable,137.05801952905904
97-113 Leicester Street,Carlton,3053,Gable,137.05801952905904
34 Ireland Street,West Melbourne (Residential),3003,Gable,269.48192232651195
34 Ireland Street,West Melbourne (Residential),3003,Gable,269.48192232651195
16-20 Curzon Street,North Melbourne,3051,Hip,269.48192232651195
16-20 Curzon Street,North Melbourne,3051,Hip,269.48192232651195
16-20 Curzon Street,North Melbourne,3051,Hip,269.48192232651195
16-20 Curzon Street,North Melbourne,3051,Hip,269.48192232651195
43-59 Parsons Street,Kensington,3031,Gable,269.48192232651195
43-59 Parsons Street,Kensington,3031,Gable,269.48192232651195
442-450 Elizabeth Street,Melbourne (CBD),3000,Flat,269.48192232651195
442-450 Elizabeth Street,Melbourne (CBD),3000,Flat,269.48192232651195
442-450 Elizabeth Street,Melbourne (CBD),3000,Flat,269.48192232651195
442-450 Elizabeth Street,Melbourne (CBD),3000,Flat,269.48192232651195
6 Ormond Street,Kensington,3031,Hip,269.48192232651195
6 Ormond Street,Kensington,3031,Hip,269.48192232651195
22 Alfred Street,North Melbourne,3051,Hip,269.48192232651195
22 Alfred Street,North Melbourne,3051,Hip,269.48192232651195
141-149 Roden Street,West Melbourne (Residential),3003,Flat,133.1889892128478
141-149 Roden Street,West Melbourne (Residential),3003,Flat,133.1889892128478
141-149 Roden Street,West Melbourne (Residential),3003,Flat,248.58438614352127
141-149 Roden Street,West Melbourne (Residential),3003,Flat,248.58438614352127
33 Lincoln Mews,Kensington,3031,Gable,269.48192232651195
251-257 Cardigan Street,Carlton,3053,Flat,269.48192232651195
251-257 Cardigan Street,Carlton,3053,Flat,269.48192232651195
429 Little Collins Street,Melbourne (CBD),3000,Flat,269.48192232651195
429 Little Collins Street,Melbourne (CBD),3000,Flat,75.903281738192
44 Dorrit Street,Carlton,3053,Flat,269.48192232651195
477 Queensberry Street,North Melbourne,3051,Hip,269.48192232651195
477 Queensberry Street,North Melbourne,3051,Hip,269.48192232651195
93 Mercantile Parade,Kensington,3031,Flat,269.48192232651195
93 Mercantile Parade,Kensington,3031,Flat,139.12533441383664
93 Mercantile Parade,Kensington,3031,Flat,139.12533441383664
93 Mercantile Parade,Kensington,3031,Flat,269.48192232651195
93 Mercantile Parade,Kensington,3031,Flat,269.48192232651195
93 Mercantile Parade,Kensington,3031,Flat,8.515120151486386
640 Queensberry Street,North Melbourne,3051,Flat,8.515120151486386
640 Queensberry Street,North Melbourne,3051,Flat,269.48192232651195
79-81 Franklin Street,Melbourne (CBD),3000,Hip,269.48192232651195
79-81 Franklin Street,Melbourne (CBD),3000,Hip,44.53832662442088
714-720 Queensberry Street,North Melbourne,3051,Flat,44.53832662442088
714-720 Queensberry Street,North Melbourne,3051,Flat,269.48192232651195
175-197 Dryburgh Street,North Melbourne,3051,Flat,269.48192232651195
12-16 Walsh Street,South Yarra,3141,Hip,211.4021525186187
12-16 Walsh Street,South Yarra,3141,Hip,211.4021525186187
8 Stokehold Mews,Docklands,3008,Flat,224.40778461090935
8 Stokehold Mews,Docklands,3008,Flat,224.40778461090935
155 Rankins Road,Kensington,3031,Gable,269.48192232651195
155 Rankins Road,Kensington,3031,Gable,269.48192232651195
105 Simpson Street,East Melbourne,3002,Gable,269.48192232651195
105 Simpson Street,East Melbourne,3002,Gable,269.48192232651195
386-394 Spencer Street,West Melbourne (Residential),3003,Flat,269.48192232651195
386-394 Spencer Street,West Melbourne (Residential),3003,Flat,269.48192232651195
85 Mercantile Parade,Kensington,3031,Flat,269.48192232651195
85 Mercantile Parade,Kensington,3031,Flat,269.48192232651195
26-42 Clowes Street,South Yarra,3141,Hip,212.89069867388974
26-42 Clowes Street,South Yarra,3141,Hip,212.89069867388974
228-232 Dryburgh Street,North Melbourne,3051,Flat,269.48192232651195
228-232 Dryburgh Street,North Melbourne,3051,Flat,269.48192232651195
169 Abbotsford Street,North Melbourne,3051,Flat,269.48192232651195
169 Abbotsford Street,North Melbourne,3051,Flat,269.48192232651195
50 Erskine Street,North Melbourne,3051,Shed,269.48192232651195
50 Erskine Street,North Melbourne,3051,Shed,269.48192232651195
46-50 Adams Street,South Yarra,3141,Hip,269.48192232651195
46-50 Adams Street,South Yarra,3141,Hip,269.48192232651195
64 Bayswater Road,Kensington,3031,Hip,196.50646607150784
64 Bayswater Road,Kensington,3031,Hip,196.50646607150784
73 Chapman Street,North Melbourne,3051,Hip,41.254599540083426
73 Chapman Street,North Melbourne,3051,Hip,41.254599540083426
54-60 Jolimont Street,East Melbourne,3002,Flat,269.48192232651195
29 Rankins Road,Kensington,3031,Hip,269.48192232651195
29 Rankins Road,Kensington,3031,Hip,269.48192232651195
28-32 Southgate Avenue,Southbank,3006,Flat,269.48192232651195
28-32 Southgate Avenue,Southbank,3006,Flat,269.48192232651195
28-32 Southgate Avenue,Southbank,3006,Flat,269.48192232651195
28-32 Southgate Avenue,Southbank,3006,Flat,137.05801952905904
2-4 Sambell Street,Kensington,3031,Hip,137.05801952905904
2-4 Sambell Street,Kensington,3031,Hip,269.48192232651195
16 Coleman Place,Carlton,3053,Flat,269.48192232651195
16 Coleman Place,Carlton,3053,Flat,269.48192232651195
21 Morrah Street,Parkville,3052,Hip,269.48192232651195
21 Morrah Street,Parkville,3052,Hip,269.48192232651195
111 Faraday Street,Carlton,3053,Flat,269.48192232651195
111 Faraday Street,Carlton,3053,Flat,269.48192232651195
288 Bellair Street,Kensington,3031,Hip,269.48192232651195
288 Bellair Street,Kensington,3031,Hip,269.48192232651195
19 Grattan Street,Carlton,3053,Hip,269.48192232651195
19 Grattan Street,Carlton,3053,Hip,269.48192232651195
8-12 McDonald Lane,Carlton,3053,Flat,269.48192232651195
8-12 McDonald Lane,Carlton,3053,Flat,269.48192232651195
125-133 Walsh Street,South Yarra,3141,Flat,269.48192232651195
125-133 Walsh Street,South Yarra,3141,Flat,269.48192232651195
125-133 Walsh Street,South Yarra,3141,Flat,269.48192232651195
125-133 Walsh Street,South Yarra,3141,Flat,133.1889892128478
354 Cardigan Street,Carlton,3053,Hip,133.1889892128478
354 Cardigan Street,Carlton,3053,Hip,248.58438614352127
254 Rathdowne Street,Carlton,3053,Flat,248.58438614352127
254 Rathdowne Street,Carlton,3053,Flat,269.48192232651195
61 Victoria Place,Carlton,3053,Flat,269.48192232651195
66 Leveson Street,North Melbourne,3051,Gable,269.48192232651195
66 Leveson Street,North Melbourne,3051,Gable,269.48192232651195
199-217 Peel Street,North Melbourne,3051,Flat,75.903281738192
199-217 Peel Street,North Melbourne,3051,Flat,269.48192232651195
38 Abbotsford Street,West Melbourne (Residential),3003,Gable,269.48192232651195
38 Abbotsford Street,West Melbourne (Residential),3003,Gable,269.48192232651195
196 Capel Street,North Melbourne,3051,Flat,269.48192232651195
196 Capel Street,North Melbourne,3051,Flat,139.12533441383664
84 McConnell Street,Kensington,3031,Gable,139.12533441383664
84 McConnell Street,Kensington,3031,Gable,269.48192232651195
110-114 Errol Street,North Melbourne,3051,Flat,269.48192232651195
110-114 Errol Street,North Melbourne,3051,Flat,8.515120151486386
199 Victoria Street,West Melbourne (Residential),3003,Flat,8.515120151486386
199 Victoria Street,West Melbourne (Residential),3003,Flat,269.48192232651195
34 Little Bendall Street,Kensington,3031,Hip,269.48192232651195
34 Little Bendall Street,Kensington,3031,Hip,44.53832662442088
20 Convention Centre Place,Southbank,3006,Flat,44.53832662442088
Office & Residential 20 Convention Centre Place,Southbank,3006,Flat,269.48192232651195
315-321 La Trobe Street,Melbourne (CBD),3000,Flat,269.48192232651195
315-321 La Trobe Street,Melbourne (CBD),3000,Flat,211.4021525186187
160 Newman Street,Kensington,3031,Gable,211.4021525186187
160 Newman Street,Kensington,3031,Gable,224.40778461090935
23-25 Wolseley Parade,Kensington,3031,Flat,224.40778461090935
23-25 Wolseley Parade,Kensington,3031,Flat,269.48192232651195
143 Royal Parade,Parkville,3052,Flat,269.48192232651195
143 Royal Parade,Parkville,3052,Flat,269.48192232651195
155 Domain Road,South Yarra,3141,Flat,269.48192232651195
155 Domain Road,South Yarra,3141,Flat,269.48192232651195
99-103 Cade Way,Parkville,3052,Flat,269.48192232651195
99-103 Cade Way,Parkville,3052,Flat,269.48192232651195
68-70 Dorcas Street,Southbank,3006,Flat,269.48192232651195
68-70 Dorcas Street,Southbank,3006,Flat,212.89069867388974
47 Albermarle Street,Kensington,3031,Flat,212.89069867388974
47 Albermarle Street,Kensington,3031,Flat,269.48192232651195
67 Lothian Street,North Melbourne,3051,Hip,269.48192232651195
66-78 Capel Street,West Melbourne (Residential),3003,Flat,269.48192232651195
66-78 Capel Street,West Melbourne (Residential),3003,Flat,269.48192232651195
66-78 Capel Street,West Melbourne (Residential),3003,Flat,269.48192232651195
66-78 Capel Street,West Melbourne (Residential),3003,Flat,269.48192232651195
17 Altona Street,Kensington,3031,Hip,269.48192232651195
17 Altona Street,Kensington,3031,Hip,269.48192232651195
9A-9B Pitt Street,Carlton,3053,Flat,196.50646607150784
9A-9B Pitt Street,Carlton,3053,Flat,196.50646607150784
96 Leopold Street,South Yarra,3141,Hip,41.254599540083426
96 Leopold Street,South Yarra,3141,Hip,41.254599540083426
106 Bellair Street,Kensington,3031,Hip,269.48192232651195
106 Bellair Street,Kensington,3031,Hip,269.48192232651195
65 Gower Street,Kensington,3031,Gable,269.48192232651195
65 Gower Street,Kensington,3031,Gable,269.48192232651195
44 Airlie Street,South Yarra,3141,Hip,269.48192232651195
44 Airlie Street,South Yarra,3141,Hip,269.48192232651195
34-40 Batman Street,West Melbourne (Residential),3003,Flat,137.05801952905904
34-40 Batman Street,West Melbourne (Residential),3003,Flat,137.05801952905904
8 Melrose Street,North Melbourne,3051,Hip,269.48192232651195
8 Melrose Street,North Melbourne,3051,Hip,269.48192232651195
29-33 Airlie Street,South Yarra,3141,Hip,269.48192232651195
29-33 Airlie Street,South Yarra,3141,Hip,269.48192232651195
107-109 Faraday Street,Carlton,3053,Hip,269.48192232651195
107-109 Faraday Street,Carlton,3053,Hip,269.48192232651195
22 Leicester Mews,Kensington,3031,Flat,269.48192232651195
22 Leicester Mews,Kensington,3031,Flat,269.48192232651195
180W-182W Toorak Road,South Yarra,3141,Hip,269.48192232651195
180W-182W Toorak Road,South Yarra,3141,Hip,269.48192232651195
23 Franklin Place,West Melbourne (Residential),3003,Gable,269.48192232651195
"Unit 2, 23 Franklin Place",West Melbourne (Residential),3003,Gable,269.48192232651195
17-19 Merino Mews,Kensington,3031,Gable,269.48192232651195
17-19 Merino Mews,Kensington,3031,Gable,269.48192232651195
21 Haines Street,North Melbourne,3051,Flat,269.48192232651195
21 Haines Street,North Melbourne,3051,Flat,269.48192232651195
115 Leveson Street,North Melbourne,3051,Flat,133.1889892128478
115 Leveson Street,North Melbourne,3051,Flat,133.1889892128478
115 Leveson Street,North Melbourne,3051,Flat,248.58438614352127
115 Leveson Street,North Melbourne,3051,Flat,248.58438614352127
54 Pelham Street,Carlton,3053,Hip,269.48192232651195
54 Pelham Street,Carlton,3053,Hip,269.48192232651195
264 Elgin Street,Carlton,3053,Gable,26.88869668407202
264 Elgin Street,Carlton,3053,Gable,26.88869668407202
264-266 Elgin Street,Carlton,3053,Gable,43.342916793308476
82 Wellington Parade,East Melbourne,3002,Gable,43.342916793308476
82 Wellington Parade,East Melbourne,3002,Gable,43.342916793308476
131 Rankins Road,Kensington,3031,Hip,43.342916793308476
131 Rankins Road,Kensington,3031,Hip,3.794461804335207
9-19 Eades Street,East Melbourne,3002,Flat,3.794461804335207
9-19 Eades Street,East Melbourne,3002,Flat,43.342916793308476
9-19 Eades Street,East Melbourne,3002,Flat,43.342916793308476
9-19 Eades Street,East Melbourne,3002,Flat,43.342916793308476
15 Baillie Street,North Melbourne,3051,Gable,43.342916793308476
15 Baillie Street,North Melbourne,3051,Gable,43.342916793308476
27 Morrah Street,Parkville,3052,Hip,43.342916793308476
27 Morrah Street,Parkville,3052,Hip,43.342916793308476
127 Chetwynd Street,North Melbourne,3051,Flat,43.342916793308476
127 Chetwynd Street,North Melbourne,3051,Flat,43.342916793308476
95-125 Pelham Street,Carlton,3053,Flat,43.342916793308476
95-125 Pelham Street,Carlton,3053,Flat,43.342916793308476
95-125 Pelham Street,Carlton,3053,Flat,43.342916793308476
95-125 Pelham Street,Carlton,3053,Flat,6.443033823877789
25 Canning Street,Carlton,3053,Gable,6.443033823877789
25 Canning Street,Carlton,3053,Gable,43.342916793308476
21 Hardiman Street,Kensington,3031,Flat,43.342916793308476
21 Hardiman Street,Kensington,3031,Flat,43.342916793308476
19-21 Hardiman Street,Kensington,3031,Flat,43.342916793308476
3 Westbourne Road,Kensington,3031,Flat,43.342916793308476
3 Westbourne Road,Kensington,3031,Flat,43.342916793308476
67 Princes Street,Carlton,3053,Flat,43.342916793308476
36 Alfred Street,North Melbourne,3051,Hip,43.342916793308476
36 Alfred Street,North Melbourne,3051,Hip,43.342916793308476
82 Albert Street,East Melbourne,3002,Flat,43.342916793308476
82 Albert Street,East Melbourne,3002,Flat,43.342916793308476
90 Fitzgibbon Street,Parkville,3052,Hip,43.342916793308476
90 Fitzgibbon Street,Parkville,3052,Hip,0.1304506059927278
122-124 Flemington Road,Parkville,3052,Gable,0.1304506059927278
122-124 Flemington Road,Parkville,3052,Gable,9.501462243409593
39 Canning Street,North Melbourne,3051,Gable,9.501462243409593
39 Canning Street,North Melbourne,3051,Gable,43.342916793308476
35 Goldsbrough Walk,Kensington,3031,Flat,43.342916793308476
35 Goldsbrough Walk,Kensington,3031,Flat,43.342916793308476
161 Pelham Street,Carlton,3053,Gable,43.342916793308476
161 Pelham Street,Carlton,3053,Gable,43.342916793308476
53 Berry Street,East Melbourne,3002,Hip,43.342916793308476
53 Berry Street,East Melbourne,3002,Hip,43.342916793308476
84 Munster Terrace,North Melbourne,3051,Flat,43.342916793308476
84 Munster Terrace,North Melbourne,3051,Flat,43.342916793308476
31-37 Gipps Street,East Melbourne,3002,Flat,43.342916793308476
31-37 Gipps Street,East Melbourne,3002,Flat,224.74970301522166
78 Bayswater Road,Kensington,3031,Hip,224.74970301522166
78 Bayswater Road,Kensington,3031,Hip,224.74970301522166
394 Collins Street,Melbourne (CBD),3000,Flat,224.74970301522166
Rear 394 Collins Street,Melbourne (CBD),3000,Flat,53.89930358924385
394 Collins Street,Melbourne (CBD),3000,Flat,53.89930358924385
394 Collins Street,Melbourne (CBD),3000,Flat,224.74970301522166
Rear 394 Collins Street,Melbourne (CBD),3000,Flat,224.74970301522166
394 Collins Street,Melbourne (CBD),3000,Flat,224.74970301522166
97 Station Street,Carlton,3053,Flat,224.74970301522166
97 Station Street,Carlton,3053,Flat,224.74970301522166
36 Henry Street,Kensington,3031,Hip,222.18705788331158
36 Henry Street,Kensington,3031,Hip,222.18705788331158
54 Market Street,Kensington,3031,Hip,90.47318155972052
54 Market Street,Kensington,3031,Hip,90.47318155972052
13 Wilson Mews,North Melbourne,3051,Flat,224.74970301522166
13 Wilson Mews,North Melbourne,3051,Flat,224.74970301522166
136 Adderley Street,West Melbourne (Residential),3003,Flat,224.74970301522166
136 Adderley Street,West Melbourne (Residential),3003,Flat,224.74970301522166
100 Station Street,Carlton,3053,Flat,224.74970301522166
100 Station Street,Carlton,3053,Flat,224.74970301522166
St Kilda Road,Melbourne (Remainder),3004,Flat,224.74970301522166
48 Palmerston Street,Carlton,3053,Flat,224.74970301522166
48 Palmerston Street,Carlton,3053,Flat,224.74970301522166
52 Kensington Road,Kensington,3031,Hip,224.74970301522166
52 Kensington Road,Kensington,3031,Hip,185.29170824199758
616 Spencer Street,West Melbourne (Residential),3003,Gable,185.29170824199758
616 Spencer Street,West Melbourne (Residential),3003,Gable,224.74970301522166
27 Windsor Place,Melbourne (CBD),3000,Flat,170.01695438242598
194-206 Harbour Esplanade,Docklands,3008,Flat,170.01695438242598
36 Park Street,South Yarra,3141,Gable,163.46395998079055
36 Park Street,South Yarra,3141,Gable,163.46395998079055
34 Morrah Street,Parkville,3052,Hip,224.74970301522166
34 Morrah Street,Parkville,3052,Hip,224.74970301522166
53 Lothian Street,North Melbourne,3051,Gable,224.74970301522166
53 Lothian Street,North Melbourne,3051,Gable,224.74970301522166
1-9 Caytre Crescent,North Melbourne,3051,Flat,224.74970301522166
1-9 Caytre Crescent,North Melbourne,3051,Flat,224.74970301522166
199 Drummond Street,Carlton,3053,Flat,194.00257720335043
93-105 South Wharf Drive,Docklands,3008,Flat,194.00257720335043
93-105 South Wharf Drive,Docklands,3008,Flat,200.34080873099592
93-105 South Wharf Drive,Docklands,3008,Flat,200.34080873099592
93-105 South Wharf Drive,Docklands,3008,Flat,101.84014811983903
