id,common_name,scientific_name,dimensions,depth_water_requirement,volume_water_requirement,watering_general_benchmark,plant_anatomy,cycle,watering,sunlight,default_image,original_url,watering_guide
7165,mother-in-law's tongue,"[""Sansevieria 'Fernwood Mikado'""]","{'type': None, 'min_value': 3, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,minimum,"['part shade', 'part sun/part shade', 'filtered shade']","{'license': 44, 'license_name': 'Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/4.0/', 'original_url': 'https://perenual.com/storage/species_image/7165_sansevieria_fernwood_mikado/og/f4850a7f73961e0e436a6ade1f66dfccf6dd2e57.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7165_sansevieria_fernwood_mikado/regular/f4850a7f73961e0e436a6ade1f66dfccf6dd2e57.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7165_sansevieria_fernwood_mikado/medium/f4850a7f73961e0e436a6ade1f66dfccf6dd2e57.jpg', 'small_url': 'https://perenual.com/storage/species_image/7165_sansevieria_fernwood_mikado/small/f4850a7f73961e0e436a6ade1f66dfccf6dd2e57.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7165_sansevieria_fernwood_mikado/thumbnail/f4850a7f73961e0e436a6ade1f66dfccf6dd2e57.jpg'}",https://perenual.com/storage/species_image/7165_sansevieria_fernwood_mikado/og/f4850a7f73961e0e436a6ade1f66dfccf6dd2e57.jpg,This plant generally waters 2-3 times per day
7166,mother-in-law's tongue,"[""Sansevieria kirkii 'Silver Blue'""]","{'type': None, 'min_value': 0.25, 'max_value': 0.5, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,minimum,"['part shade', 'full sun']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7166_sansevieria_kirkii_silver_blue/og/Sansevieria_kirkii_pm.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7166_sansevieria_kirkii_silver_blue/regular/Sansevieria_kirkii_pm.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7166_sansevieria_kirkii_silver_blue/medium/Sansevieria_kirkii_pm.jpg', 'small_url': 'https://perenual.com/storage/species_image/7166_sansevieria_kirkii_silver_blue/small/Sansevieria_kirkii_pm.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7166_sansevieria_kirkii_silver_blue/thumbnail/Sansevieria_kirkii_pm.jpg'}",https://perenual.com/storage/species_image/7166_sansevieria_kirkii_silver_blue/og/Sansevieria_kirkii_pm.jpg,This plant generally waters 2-3 times per day
7167,Mason's Congo sansevieria,['Sansevieria masoniana'],"{'type': None, 'min_value': 2, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,minimum,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7167_sansevieria_masoniana/og/30958879144_6caed97ca6_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7167_sansevieria_masoniana/regular/30958879144_6caed97ca6_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7167_sansevieria_masoniana/medium/30958879144_6caed97ca6_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7167_sansevieria_masoniana/small/30958879144_6caed97ca6_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7167_sansevieria_masoniana/thumbnail/30958879144_6caed97ca6_b.jpg'}",https://perenual.com/storage/species_image/7167_sansevieria_masoniana/og/30958879144_6caed97ca6_b.jpg,This plant generally waters 7-10 times per day
7168,snake plant,['Sansevieria patens'],"{'type': None, 'min_value': 1.5, 'max_value': 3, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,minimum,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7168_sansevieria_patens/og/27993887095_7bf4b9fe71_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7168_sansevieria_patens/regular/27993887095_7bf4b9fe71_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7168_sansevieria_patens/medium/27993887095_7bf4b9fe71_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7168_sansevieria_patens/small/27993887095_7bf4b9fe71_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7168_sansevieria_patens/thumbnail/27993887095_7bf4b9fe71_b.jpg'}",https://perenual.com/storage/species_image/7168_sansevieria_patens/og/27993887095_7bf4b9fe71_b.jpg,This plant generally waters 2-3 times per day
7170,bowstring hemp,['Sansevieria suffruticosa'],"{'type': None, 'min_value': 2, 'max_value': 2.5, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7170_sansevieria_suffruticosa/og/501px-Sansevieria_suffruticosa_28451754715729.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7170_sansevieria_suffruticosa/regular/501px-Sansevieria_suffruticosa_28451754715729.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7170_sansevieria_suffruticosa/medium/501px-Sansevieria_suffruticosa_28451754715729.jpg', 'small_url': 'https://perenual.com/storage/species_image/7170_sansevieria_suffruticosa/small/501px-Sansevieria_suffruticosa_28451754715729.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7170_sansevieria_suffruticosa/thumbnail/501px-Sansevieria_suffruticosa_28451754715729.jpg'}",https://perenual.com/storage/species_image/7170_sansevieria_suffruticosa/og/501px-Sansevieria_suffruticosa_28451754715729.jpg,This plant generally waters 7-10 times per day
7171,viper's bowstring hemp,['Sansevieria trifasciata'],"{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '1-2', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7171_sansevieria_trifasciata/og/36416803474_81e6bd3f2e_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7171_sansevieria_trifasciata/regular/36416803474_81e6bd3f2e_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7171_sansevieria_trifasciata/medium/36416803474_81e6bd3f2e_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7171_sansevieria_trifasciata/small/36416803474_81e6bd3f2e_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7171_sansevieria_trifasciata/thumbnail/36416803474_81e6bd3f2e_b.jpg'}",https://perenual.com/storage/species_image/7171_sansevieria_trifasciata/og/36416803474_81e6bd3f2e_b.jpg,This plant generally waters 1-2 times per day
7172,mother-in-law's tongue,"[""Sansevieria trifasciata 'Bantel's Sensation'""]","{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7172_sansevieria_trifasciata_bantels_sensation/og/White_Sansevieria_28Sansevieria_trifasciata_27Bantel27s_Sensation2729_1.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7172_sansevieria_trifasciata_bantels_sensation/regular/White_Sansevieria_28Sansevieria_trifasciata_27Bantel27s_Sensation2729_1.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7172_sansevieria_trifasciata_bantels_sensation/medium/White_Sansevieria_28Sansevieria_trifasciata_27Bantel27s_Sensation2729_1.jpg', 'small_url': 'https://perenual.com/storage/species_image/7172_sansevieria_trifasciata_bantels_sensation/small/White_Sansevieria_28Sansevieria_trifasciata_27Bantel27s_Sensation2729_1.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7172_sansevieria_trifasciata_bantels_sensation/thumbnail/White_Sansevieria_28Sansevieria_trifasciata_27Bantel27s_Sensation2729_1.jpg'}",https://perenual.com/storage/species_image/7172_sansevieria_trifasciata_bantels_sensation/og/White_Sansevieria_28Sansevieria_trifasciata_27Bantel27s_Sensation2729_1.jpg,This plant generally waters 7-10 times per day
7174,mother-in-law's tongue,"[""Sansevieria trifasciata 'Black Robusta'""]","{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,minimum,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7174_sansevieria_trifasciata_black_robusta/og/Snake_Plant_28Sansevieria_trifasciata29_with_fruit_1.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7174_sansevieria_trifasciata_black_robusta/regular/Snake_Plant_28Sansevieria_trifasciata29_with_fruit_1.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7174_sansevieria_trifasciata_black_robusta/medium/Snake_Plant_28Sansevieria_trifasciata29_with_fruit_1.jpg', 'small_url': 'https://perenual.com/storage/species_image/7174_sansevieria_trifasciata_black_robusta/small/Snake_Plant_28Sansevieria_trifasciata29_with_fruit_1.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7174_sansevieria_trifasciata_black_robusta/thumbnail/Snake_Plant_28Sansevieria_trifasciata29_with_fruit_1.jpg'}",https://perenual.com/storage/species_image/7174_sansevieria_trifasciata_black_robusta/og/Snake_Plant_28Sansevieria_trifasciata29_with_fruit_1.jpg,This plant generally waters 7-10 times per day
7175,mother-in-law's tongue,"[""Sansevieria trifasciata 'Black Star'""]","{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,minimum,"['full sun', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7175_sansevieria_trifasciata_black_star/og/2077279426_fb47b57f60_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7175_sansevieria_trifasciata_black_star/regular/2077279426_fb47b57f60_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7175_sansevieria_trifasciata_black_star/medium/2077279426_fb47b57f60_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7175_sansevieria_trifasciata_black_star/small/2077279426_fb47b57f60_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7175_sansevieria_trifasciata_black_star/thumbnail/2077279426_fb47b57f60_b.jpg'}",https://perenual.com/storage/species_image/7175_sansevieria_trifasciata_black_star/og/2077279426_fb47b57f60_b.jpg,This plant generally waters 7-10 times per day
7186,sweet box,['Sarcococca hookeriana'],"{'type': None, 'min_value': 4, 'max_value': 5, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,minimum,['part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7186_sarcococca_hookeriana/og/6832814009_8e207c333e_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7186_sarcococca_hookeriana/regular/6832814009_8e207c333e_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7186_sarcococca_hookeriana/medium/6832814009_8e207c333e_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7186_sarcococca_hookeriana/small/6832814009_8e207c333e_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7186_sarcococca_hookeriana/thumbnail/6832814009_8e207c333e_b.jpg'}",https://perenual.com/storage/species_image/7186_sarcococca_hookeriana/og/6832814009_8e207c333e_b.jpg,This plant generally waters 7-10 times per day
7187,sweet box,['Sarcococca hookeriana var. humilis'],"{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'full sun', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7187_sarcococca_hookeriana_var_humilis/og/6807114162_fc2ddeda79_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7187_sarcococca_hookeriana_var_humilis/regular/6807114162_fc2ddeda79_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7187_sarcococca_hookeriana_var_humilis/medium/6807114162_fc2ddeda79_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7187_sarcococca_hookeriana_var_humilis/small/6807114162_fc2ddeda79_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7187_sarcococca_hookeriana_var_humilis/thumbnail/6807114162_fc2ddeda79_b.jpg'}",https://perenual.com/storage/species_image/7187_sarcococca_hookeriana_var_humilis/og/6807114162_fc2ddeda79_b.jpg,This plant generally waters 7-10 times per day
7188,sweet box,"[""Sarcococca hookeriana var. humilis 'Sarsid2' FRAGRANT MOUNTAIN""]","{'type': None, 'min_value': 2, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'shrub', 'color': ['green']}, {'part': 'leaves', 'color': ['green']}]",perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7188_sarcococca_hookeriana_var_humilis_sarsid2_fragrant_mountain/og/27155793994_113781da8b_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7188_sarcococca_hookeriana_var_humilis_sarsid2_fragrant_mountain/regular/27155793994_113781da8b_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7188_sarcococca_hookeriana_var_humilis_sarsid2_fragrant_mountain/medium/27155793994_113781da8b_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7188_sarcococca_hookeriana_var_humilis_sarsid2_fragrant_mountain/small/27155793994_113781da8b_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7188_sarcococca_hookeriana_var_humilis_sarsid2_fragrant_mountain/thumbnail/27155793994_113781da8b_b.jpg'}",https://perenual.com/storage/species_image/7188_sarcococca_hookeriana_var_humilis_sarsid2_fragrant_mountain/og/27155793994_113781da8b_b.jpg,This plant generally waters 7-10 times per day
7189,fragrant sweet box,['Sarcococca ruscifolia'],"{'type': None, 'min_value': 3, 'max_value': 4, 'unit': 'feet'}","{'unit': 'inch', 'value': '1'}",[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7189_sarcococca_ruscifolia/og/Sarcococca_ruscifolia-cultivated_06-Fruits.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7189_sarcococca_ruscifolia/regular/Sarcococca_ruscifolia-cultivated_06-Fruits.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7189_sarcococca_ruscifolia/medium/Sarcococca_ruscifolia-cultivated_06-Fruits.jpg', 'small_url': 'https://perenual.com/storage/species_image/7189_sarcococca_ruscifolia/small/Sarcococca_ruscifolia-cultivated_06-Fruits.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7189_sarcococca_ruscifolia/thumbnail/Sarcococca_ruscifolia-cultivated_06-Fruits.jpg'}",https://perenual.com/storage/species_image/7189_sarcococca_ruscifolia/og/Sarcococca_ruscifolia-cultivated_06-Fruits.jpg,This plant generally waters 7-10 times per day
7244,octopus tree,['Schefflera actinophylla'],"{'type': None, 'min_value': 40, 'max_value': 50, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,['full sun'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7244_schefflera_actinophylla/og/27670228038_7ef2878e49_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7244_schefflera_actinophylla/regular/27670228038_7ef2878e49_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7244_schefflera_actinophylla/medium/27670228038_7ef2878e49_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7244_schefflera_actinophylla/small/27670228038_7ef2878e49_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7244_schefflera_actinophylla/thumbnail/27670228038_7ef2878e49_b.jpg'}",https://perenual.com/storage/species_image/7244_schefflera_actinophylla/og/27670228038_7ef2878e49_b.jpg,This plant generally waters 7-10 times per day
7245,umbrella plant,['Schefflera arboricola'],"{'type': None, 'min_value': 10, 'max_value': 25, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,['part sun/part shade'],"{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7245_schefflera_arboricola/og/50892679962_787651a1ea_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7245_schefflera_arboricola/regular/50892679962_787651a1ea_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7245_schefflera_arboricola/medium/50892679962_787651a1ea_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7245_schefflera_arboricola/small/50892679962_787651a1ea_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7245_schefflera_arboricola/thumbnail/50892679962_787651a1ea_b.jpg'}",https://perenual.com/storage/species_image/7245_schefflera_arboricola/og/50892679962_787651a1ea_b.jpg,This plant generally waters 7-10 times per day
7265,Christmas cactus,['Schlumbergera buckleyi'],"{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,['part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7265_schlumbergera_buckleyi/og/24837272372_3919503f5d_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7265_schlumbergera_buckleyi/regular/24837272372_3919503f5d_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7265_schlumbergera_buckleyi/medium/24837272372_3919503f5d_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7265_schlumbergera_buckleyi/small/24837272372_3919503f5d_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7265_schlumbergera_buckleyi/thumbnail/24837272372_3919503f5d_b.jpg'}",https://perenual.com/storage/species_image/7265_schlumbergera_buckleyi/og/24837272372_3919503f5d_b.jpg,This plant generally waters 7-10 times per day
7266,Christmas cactus,['Schlumbergera truncata'],"{'type': None, 'min_value': 0.75, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 6, 'license_name': 'Attribution-NoDerivs License', 'license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7266_schlumbergera_truncata/og/48199527207_91e7b1f3ec_b.jpg'}",https://perenual.com/storage/species_image/7266_schlumbergera_truncata/og/48199527207_91e7b1f3ec_b.jpg,This plant generally waters 7-10 times per day
7276,satin pothos,"[""Scindapsus pictus 'Argyraeus'""]","{'type': None, 'min_value': 3, 'max_value': 10, 'unit': 'feet'}","{'unit': '', 'value': ''}",[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7276_scindapsus_pictus_argyraeus/og/46385995894_d23015648c_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7276_scindapsus_pictus_argyraeus/regular/46385995894_d23015648c_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7276_scindapsus_pictus_argyraeus/medium/46385995894_d23015648c_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7276_scindapsus_pictus_argyraeus/small/46385995894_d23015648c_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7276_scindapsus_pictus_argyraeus/thumbnail/46385995894_d23015648c_b.jpg'}",https://perenual.com/storage/species_image/7276_scindapsus_pictus_argyraeus/og/46385995894_d23015648c_b.jpg,This plant generally waters 7-10 times per day
7345,string of pearls,['Senecio rowleyanus'],"{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,minimum,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/7345_senecio_rowleyanus/og/2560px-Senecio_rowleyanus_2019-12-13_5984.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7345_senecio_rowleyanus/regular/2560px-Senecio_rowleyanus_2019-12-13_5984.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7345_senecio_rowleyanus/medium/2560px-Senecio_rowleyanus_2019-12-13_5984.jpg', 'small_url': 'https://perenual.com/storage/species_image/7345_senecio_rowleyanus/small/2560px-Senecio_rowleyanus_2019-12-13_5984.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7345_senecio_rowleyanus/thumbnail/2560px-Senecio_rowleyanus_2019-12-13_5984.jpg'}",https://perenual.com/storage/species_image/7345_senecio_rowleyanus/og/2560px-Senecio_rowleyanus_2019-12-13_5984.jpg,This plant generally waters 7-10 times per day
7352,snowrose,['Serissa japonica'],"{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7352_serissa_japonica/og/9229860602_6930822c37_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7352_serissa_japonica/regular/9229860602_6930822c37_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7352_serissa_japonica/medium/9229860602_6930822c37_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7352_serissa_japonica/small/9229860602_6930822c37_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7352_serissa_japonica/thumbnail/9229860602_6930822c37_b.jpg'}",https://perenual.com/storage/species_image/7352_serissa_japonica/og/9229860602_6930822c37_b.jpg,This plant generally waters 2-3 times per day
7353,snowrose,"[""Serissa japonica 'Kowloon'""]","{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],perennial,frequent,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7353_serissa_japonica_kowloon/og/3441071382_2c6d3ce24a_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7353_serissa_japonica_kowloon/regular/3441071382_2c6d3ce24a_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7353_serissa_japonica_kowloon/medium/3441071382_2c6d3ce24a_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7353_serissa_japonica_kowloon/small/3441071382_2c6d3ce24a_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7353_serissa_japonica_kowloon/thumbnail/3441071382_2c6d3ce24a_b.jpg'}",https://perenual.com/storage/species_image/7353_serissa_japonica_kowloon/og/3441071382_2c6d3ce24a_b.jpg,This plant generally waters 2-3 times per day
7354,snowrose,"[""Serissa japonica 'Variegata'""]","{'type': None, 'min_value': 2, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7354_serissa_japonica_variegata/og/3441071382_2c6d3ce24a_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7354_serissa_japonica_variegata/regular/3441071382_2c6d3ce24a_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7354_serissa_japonica_variegata/medium/3441071382_2c6d3ce24a_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7354_serissa_japonica_variegata/small/3441071382_2c6d3ce24a_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7354_serissa_japonica_variegata/thumbnail/3441071382_2c6d3ce24a_b.jpg'}",https://perenual.com/storage/species_image/7354_serissa_japonica_variegata/og/3441071382_2c6d3ce24a_b.jpg,This plant generally waters 2-3 times per day
7384,gloxinia,['Sinningia speciosa'],"{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/7384_sinningia_speciosa/og/9255245788_9d83963b15_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/7384_sinningia_speciosa/regular/9255245788_9d83963b15_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/7384_sinningia_speciosa/medium/9255245788_9d83963b15_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/7384_sinningia_speciosa/small/9255245788_9d83963b15_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/7384_sinningia_speciosa/thumbnail/9255245788_9d83963b15_b.jpg'}",https://perenual.com/storage/species_image/7384_sinningia_speciosa/og/9255245788_9d83963b15_b.jpg,This plant generally waters 7-10 times per day
